조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440503900,2019-12-04 10:46:30,35.97645,126.49535,14.5,261.9,511,2
440503900,2019-12-04 10:46:35,35.9764,126.4949,14.4,261.2,511,2
440503900,2019-12-04 10:46:41,35.9763333333333,126.4944,14.2,261.8,511,2
440503900,2019-12-04 10:46:54,35.9761166666667,126.493433333333,14.4,242.3,511,2
440503900,2019-12-04 10:47:06,35.9756333333333,126.492683333333,13.8,221.6,511,2
440503900,2019-12-04 10:47:11,35.9754,126.492466666667,13.8,212.7,511,2
440503900,2019-12-04 10:47:18,35.975,126.492233333333,13.6,197.1,511,2
440503900,2019-12-04 10:48:33,35.9733666666667,126.4958,12.4,60.6,511,2
440503900,2019-12-04 10:48:39,35.9735833333333,126.496233333333,13.6,58.7,511,2
440503900,2019-12-04 10:48:45,35.9737833333333,126.49665,14.1,62.2,511,2
440503900,2019-12-04 10:48:51,35.9739166666667,126.497033333333,13.2,69,511,2
440503900,2019-12-04 10:48:57,35.97405,126.49745,12.5,69,511,2
440503900,2019-12-04 10:49:03,35.9741833333333,126.497933333333,12.9,73.9,511,2
440503900,2019-12-04 10:49:09,35.9742666666667,126.498266666667,13,72.9,511,2
440503900,2019-12-04 10:49:15,35.9743833333333,126.498766666667,13.1,72.3,511,2
440503900,2019-12-04 10:49:21,35.9745,126.49915,13.4,68.1,511,2
440503900,2019-12-04 10:49:27,35.97465,126.49965,13,71.9,511,2
440503900,2019-12-04 10:49:33,35.9747333333333,126.499966666667,12.8,70.8,511,2
440503900,2019-12-04 10:49:39,35.9748833333333,126.50045,12.9,69.7,511,2
440503900,2019-12-04 10:49:45,35.9749666666667,126.500866666667,12.3,75.6,511,2
440503900,2019-12-04 10:50:58,35.97635,126.505983333333,13.6,75.5,511,2
440503900,2019-12-04 10:51:08,35.97645,126.506766666667,12.9,81.4,511,2
440503900,2019-12-04 10:51:19,35.9765666666667,126.507616666667,13.5,80.3,511,2
440503900,2019-12-04 10:51:28,35.97665,126.508216666667,13.5,79.9,511,2
440503900,2019-12-04 10:51:39,35.97675,126.50905,12.7,83.8,511,2
440503900,2019-12-04 10:51:49,35.9767833333333,126.509783333333,13.1,87.4,511,2
440503900,2019-12-04 10:53:07,35.9765833333333,126.5156,13.6,94.5,511,2
440503900,2019-12-04 10:53:17,35.9765333333333,126.516416666667,13,94.5,511,2
440503900,2019-12-04 10:53:28,35.9765,126.517166666667,12.6,90.1,511,2
440503900,2019-12-04 10:53:38,35.9765333333333,126.517933333333,12.8,85.9,511,2
440503900,2019-12-04 10:53:46,35.9765833333333,126.518516666667,12.8,82.6,511,2
440503900,2019-12-04 10:53:58,35.9767,126.51935,13.1,77.4,511,2
440503900,2019-12-04 10:55:23,35.97725,126.525683333333,13.1,84.2,511,2
440503900,2019-12-04 10:55:33,35.9772833333333,126.52635,12.9,88.6,511,2
440503900,2019-12-04 10:55:44,35.9773166666667,126.527233333333,13,89.2,511,2
440503900,2019-12-04 10:55:55,35.9773333333333,126.527983333333,13.2,88.5,511,2
440503900,2019-12-04 10:56:05,35.97735,126.528816666667,13.1,86.5,511,2
