조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440400650,2019-12-04 14:23:13,36.0257333333333,129.444166666667,16.3,263.5,511,1
440400650,2019-12-04 14:23:18,36.0257166666667,129.4436,16.1,269.8,511,1
440400650,2019-12-04 14:23:24,36.0257333333333,129.44305,16.3,274.2,511,1
440400650,2019-12-04 14:23:30,36.0257666666667,129.442533333333,13.7,275.7,511,1
440400650,2019-12-04 14:23:36,36.0258166666667,129.4422,11.5,277.3,511,1
440400650,2019-12-04 14:23:42,36.0258666666667,129.4418,11.6,281.1,511,1
440400650,2019-12-04 14:23:48,36.0259333333333,129.441416666667,11.2,281.7,511,1
440400650,2019-12-04 14:23:54,36.0260166666667,129.440983333333,11.1,285.4,511,1
440400650,2019-12-04 14:24:01,36.0261,129.440616666667,11.1,284.7,511,1
440400650,2019-12-04 14:24:06,36.0261833333333,129.44025,11.2,286.1,511,1
440400650,2019-12-04 14:24:13,36.0262833333333,129.439883333333,11,287.2,511,1
440400650,2019-12-04 14:24:18,36.02635,129.4396,9.8,287.1,511,1
440400650,2019-12-04 14:24:24,36.0264166666667,129.439333333333,7.9,286.1,511,1
440400650,2019-12-04 14:24:30,36.0264833333333,129.43905,6.9,287.3,511,1
440400650,2019-12-04 14:24:35,36.0265333333333,129.438866666667,6.5,287.4,511,1
440400650,2019-12-04 14:24:42,36.0266,129.438633333333,6.3,286.7,511,1
440400650,2019-12-04 14:24:48,36.02665,129.438466666667,6.1,288.5,511,1
440400650,2019-12-04 14:24:54,36.0267166666667,129.438216666667,6.5,291.5,511,1
440400650,2019-12-04 14:25:01,36.0267833333333,129.438033333333,7.6,296.2,511,1
440400650,2019-12-04 14:25:06,36.0269,129.437783333333,8,304,511,1
440400650,2019-12-04 14:25:18,36.0271833333333,129.4373,8,308.7,511,1
440400650,2019-12-04 14:25:25,36.0273,129.437133333333,6.2,308,511,1
440400650,2019-12-04 14:25:30,36.0273833333333,129.436983333333,5.2,305.4,511,1
440400650,2019-12-04 14:25:36,36.02745,129.436866666667,4.6,305.3,511,1
440400650,2019-12-04 14:25:42,36.0275333333333,129.436716666667,4,301.3,511,1
440400650,2019-12-04 14:25:48,36.0275833333333,129.436616666667,3.5,305.3,511,1
440400650,2019-12-04 14:25:54,36.0276333333333,129.436533333333,3.2,301.8,511,1
440400650,2019-12-04 14:26:01,36.0276666666667,129.43645,2.4,300.7,511,1
440400650,2019-12-04 14:26:06,36.0276833333333,129.436433333333,0.5,2.4,511,1
440400650,2019-12-04 14:26:12,36.0276833333333,129.436433333333,0.2,13.7,511,1
440400650,2019-12-04 14:26:18,36.0277,129.436433333333,0.3,3.9,511,1
440400650,2019-12-04 14:26:25,36.0277,129.436416666667,0.5,333.9,511,1
440400650,2019-12-04 14:26:30,36.0277166666667,129.436416666667,0.8,355.9,511,1
